"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000204315",25.3579421010879,0.306099187699798,0.111495877185694,2.74538570776027,0.0060439815862018,0.0340426738971208,"FKBPL"
"ENSG00000110171",248.317888817173,0.265923610328225,0.0968980760567394,2.74436419328399,0.00606282345147404,0.0341390876768838,"TRIM3"
"ENSG00000120685",212.261436728836,0.176514758656559,0.0643206202720407,2.74429503182648,0.00606410104707223,0.0341390876768838,"PROSER1"
"ENSG00000261437",17.0647298126609,0.373004436953388,0.135933637342623,2.74401865678931,0.00606920884842896,0.0341593877873467,"ENSG00000261437"
"ENSG00000089248",461.850539341783,0.228179710190647,0.083159154518493,2.74389165584775,0.00607155730468982,0.0341641512463794,"ERP29"
"ENSG00000064692",162.290838924296,-0.275382845175301,0.10039919670664,-2.74287896924069,0.00609031285124509,0.0342442708253939,"SNCAIP"
"ENSG00000122986",36.0104491633704,-0.320501296090118,0.11684718577544,-2.74290984385423,0.00608974026501638,0.0342442708253939,"HVCN1"
"ENSG00000241211",44.916517920426,-0.500933934257863,0.182623583331483,-2.74298601045743,0.00608832792195386,0.0342442708253939,"IQCJ-SCHIP1-AS1"
"ENSG00000090266",157.228786266302,0.21367535201194,0.0779155063627668,2.7423982976776,0.00609923341895453,0.0342859527633964,"NDUFB2"
"ENSG00000262585",6.32812870735014,-0.498189305700701,0.181674347309465,-2.74221051611697,0.00610272156823237,0.0342970840988083,"ENSG00000262585"
"ENSG00000154783",276.65664122446,-0.387396350255094,0.141283537657869,-2.74197798750771,0.00610704340931133,0.0343044196842126,"FGD5"
"ENSG00000174010",188.990784354762,-0.231881362153501,0.0845669217763336,-2.74198655080282,0.00610688420066176,0.0343044196842126,"KLHL15"
"ENSG00000241732",96.8744978015557,0.368373708651083,0.134410358646551,2.74066457645401,0.0061315066306525,0.0344333300759409,"ENSG00000241732"
"ENSG00000124635",83.2964985385677,0.42881578479198,0.15647657761979,2.74044710917647,0.00613556561948895,0.0344476189705398,"HIST1H2BJ"
"ENSG00000137806",85.3039149941208,0.272879551272293,0.099590725785492,2.74000966575991,0.00614373775496867,0.0344764795210973,"NDUFAF1"
"ENSG00000170581",1410.36331482736,-0.132388708715682,0.0483167008932221,-2.7400196260969,0.00614355157110478,0.0344764795210973,"STAT2"
"ENSG00000161542",338.689659602932,0.148839097422596,0.0543252220449486,2.73977890600147,0.00614805266069116,0.0344921829587468,"PRPSAP1"
"ENSG00000226393",6.94952413353402,-0.449487879629719,0.164088538154302,-2.73930089624566,0.00615699950086078,0.0345338586060611,"IFNA20P"
"ENSG00000225931",6.89242380272299,-0.492653179873555,0.179862478715209,-2.73905476780187,0.00616161082291225,0.0345426858654958,"ENSG00000225931"
"ENSG00000262712",6.98487870959297,-0.493583474962731,0.180198389838008,-2.73911146157547,0.00616054836513158,0.0345426858654958,"ENSG00000262712"
"ENSG00000271871",8.67433419200848,-0.479613482871904,0.175124088108158,-2.73870652548775,0.0061681406053432,0.0345707712981581,"ENSG00000271871"
"ENSG00000111266",346.839547066926,-0.116375595226333,0.042525464571593,-2.73660961493815,0.00620759101203114,0.0347824432779983,"DUSP16"
"ENSG00000204305",42.1104815918805,-0.359892272464798,0.131513772647021,-2.73653675368844,0.00620896586830254,0.0347824432779983,"AGER"
"ENSG00000120217",60.4885271116213,-0.30077945478538,0.109922044967805,-2.73629784519999,0.00621347587856737,0.0347991370061897,"CD274"
"ENSG00000243335",190.243619693511,-0.198117137847588,0.0724061440733614,-2.73619235471035,0.0062154682205653,0.034801725556016,"KCTD7"
"ENSG00000100422",341.171346199575,-0.180077314878428,0.0658162425940977,-2.73606191694961,0.00621793252350403,0.0348069547906905,"CERK"
"ENSG00000135722",40.2424547122356,0.369002847185758,0.13487451149797,2.73589756201869,0.00622103886103513,0.0348157745707143,"FBXL8"
"ENSG00000269086",23.0968161328816,-0.387661178703214,0.141716026903269,-2.73547873994393,0.00622896099058445,0.0348515347527313,"ENSG00000269086"
"ENSG00000087494",16.9326303986958,0.438522101574681,0.160328225274516,2.73515222178651,0.00623514346662924,0.0348606440292404,"PTHLH"
"ENSG00000108561",278.451507044944,0.306248864791484,0.111966204227437,2.7351902022989,0.00623442403870717,0.0348606440292404,"C1QBP"
"ENSG00000149564",113.272269903539,-0.44399002414371,0.162327491760833,-2.73514990792728,0.00623518729823031,0.0348606440292404,"ESAM"
"ENSG00000141338",852.698536474554,-0.406146158011392,0.148512133452451,-2.7347675140727,0.00624243482461108,0.034892587282122,"ABCA8"
"ENSG00000256612",1264.13711183138,0.38041150686291,0.139106156822901,2.7346849021731,0.00624400156717768,0.034892769445673,"CYP2B7P"
"ENSG00000136828",423.100614730671,0.18599514286343,0.0680224532578313,2.73431983051885,0.00625092942559585,0.0349229031824495,"RALGPS1"
"ENSG00000176533",55.8891670559649,-0.363178604343819,0.132828759230375,-2.73418653044806,0.00625346074629727,0.0349284654257822,"GNG7"
"ENSG00000172586",96.5445326892854,0.310955862127042,0.113735304780225,2.73403111485842,0.0062564131979064,0.0349363765708773,"CHCHD1"
"ENSG00000271969",16.5717381707674,0.355300241622492,0.129978871471734,2.73352305339685,0.00626607367051891,0.0349817328331571,"ENSG00000271969"
"ENSG00000136108",194.263092866963,0.295434915293664,0.108091477573532,2.73319342029244,0.00627234861904737,0.0350081710408867,"CKAP2"
"ENSG00000198925",325.645769354186,0.14934670663604,0.0546452953105576,2.73302039612523,0.00627564459807534,0.0350179736846481,"ATG9A"
"ENSG00000019549",229.950493741205,-0.285836757081535,0.104617948213239,-2.73219616675069,0.00629136695455182,0.035097093454581,"SNAI2"
"ENSG00000136628",1044.23644082511,0.214896598531545,0.0786622576071401,2.73188953722629,0.00629722502256188,0.0351211588801244,"EPRS"
"ENSG00000121764",12.0886258779076,-0.397177543735018,0.145414981972447,-2.7313385343628,0.00630776411164726,0.0351540766859361,"HCRTR1"
"ENSG00000196967",136.051225128585,-0.141208408023186,0.0516984681072351,-2.73138476231608,0.00630687929507175,0.0351540766859361,"ZNF585A"
"ENSG00000226328",123.248114902268,0.275120232662715,0.100725853238735,2.73137654153834,0.00630703663500011,0.0351540766859361,"ENSG00000226328"
"ENSG00000231102",13.5134890671866,-0.398970052114655,0.146078939409944,-2.73119488494517,0.00631051431667556,0.0351607882455828,"ENSG00000231102"
"ENSG00000109787",1570.41395709237,0.205517872761266,0.075259328852901,2.73079598096023,0.00631815709667646,0.0351947501853562,"KLF3"
"ENSG00000101166",376.038924156384,0.311525582731505,0.114109733359949,2.73005267437462,0.00633242066879838,0.0352655670154629,"SLMO2"
"ENSG00000156599",788.724056457254,0.192348755891327,0.0704595328742341,2.72991812526855,0.00633500567457833,0.0352713265759142,"ZDHHC5"
"ENSG00000235944",30.2438805896204,-0.316922952677056,0.116097655780277,-2.7297963128287,0.00633734679801805,0.0352757257890657,"ZNF815P"
"ENSG00000197467",157.829727093999,-0.425112965643192,0.155758518146614,-2.72930797430312,0.00634674003654251,0.0353193676024279,"COL13A1"
"ENSG00000137054",158.042738767628,-0.182587833254453,0.066937762379285,-2.72772537898514,0.00637726757197196,0.0354805708554135,"POLR1E"
"ENSG00000250328",11.0574548894716,-0.464977989557048,0.170471283130546,-2.72760303681747,0.00637963298916163,0.0354850507961585,"ENSG00000250328"
"ENSG00000144810",240.023816191541,-0.463552504876539,0.169959068531088,-2.72743613437578,0.00638286122746047,0.0354943265910418,"COL8A1"
"ENSG00000126067",284.731923696578,0.216333364662861,0.0793228587489897,2.72725123721814,0.00638643923693181,0.0355055424113363,"PSMB2"
"ENSG00000167695",165.258683786368,0.219774196352964,0.0805903904754455,2.72705213433512,0.00639029416439512,0.0355182919049371,"FAM57A"
"ENSG00000178750",50.1446462548265,0.257786170283635,0.0945440764164345,2.72662423765372,0.00639858596558379,0.0355517172378542,"STX19"
"ENSG00000252757",7.44680616601551,0.522670632367224,0.191694554140492,2.72658049526103,0.00639943415282163,0.0355517172378542,"RN7SKP96"
"ENSG00000101265",290.028951117629,-0.418761597334535,0.153592573046285,-2.72644431321781,0.00640207543969601,0.0355577054457744,"RASSF2"
"ENSG00000166471",386.297082602634,0.200461681863774,0.0735367077639629,2.72600838355741,0.00641053700810814,0.0355898088091548,"TMEM41B"
"ENSG00000271959",8.28617392618931,-0.561090579348749,0.205830375328442,-2.72598530927916,0.0064109851693241,0.0355898088091548,"ENSG00000271959"
"ENSG00000244134",8.08875943738071,-0.469743641379373,0.172373618970532,-2.72514810668144,0.00642726485395321,0.0356714767785046,"RPS12P20"
"ENSG00000183580",170.961469998704,0.218995633495887,0.0803687912319031,2.7248840020995,0.00643240816778509,0.035691312849013,"FBXL7"
"ENSG00000259660",92.6590404658479,-0.419382937519297,0.153917775045826,-2.72472063343194,0.00643559155002842,0.0357002668814259,"DNM1P47"
"ENSG00000008118",12.1410990808539,-0.491349191585038,0.180346000527365,-2.72448066576605,0.00644027010128612,0.0357175087012074,"CAMK1G"
"ENSG00000121067",494.746873156318,-0.140819642914831,0.0516927307325982,-2.72416722659281,0.00644638570510561,0.0357427100138767,"SPOP"
"ENSG00000138356",197.112411368607,-0.381744215225349,0.140162334051374,-2.72358631731566,0.00645773381270179,0.0357969041764781,"AOX1"
"ENSG00000087510",113.918043541793,0.235002722596406,0.0863000213773397,2.72308996968699,0.00646744423659604,0.0358415484582797,"TFAP2C"
"ENSG00000151006",19.4574354119805,-0.377604340627035,0.138671485026098,-2.72301360698611,0.0064689393431779,0.0358415484582797,"PRSS53"
"ENSG00000132432",137.031419731663,0.298154685300018,0.109510944522564,2.72260171437555,0.00647700915832262,0.0358687840995592,"SEC61G"
"ENSG00000196428",345.53847523707,-0.149070275685506,0.0547515901449046,-2.7226656849779,0.00647575525021933,0.0358687840995592,"TSC22D2"
"ENSG00000153956",356.574784469834,-0.219984100209813,0.0808098829049827,-2.72224253150413,0.00648405367278853,0.0358990547064027,"CACNA2D1"
"ENSG00000228753",8.94089131608315,0.494591650867138,0.181734776152179,2.72150251778438,0.00649858900659728,0.0359707735132754,"EIF4BP2"
"ENSG00000177202",26.808510406744,0.49224944711239,0.180883290230366,2.7213649557429,0.0065012942256421,0.0359769916953781,"SPACA4"
"ENSG00000238763",8.05969931701489,0.506298959374587,0.186075038098639,2.72093970555145,0.00650966336767139,0.0360145423581411,"ENSG00000238763"
"ENSG00000251215",7.13488742494928,-0.496001359133053,0.182340318986578,-2.7201957410723,0.00652432827989605,0.03608689747032,"GOLGA5P1"
"ENSG00000206190",146.988166981597,-0.33353327151937,0.122623185567013,-2.71998537615137,0.00652848034604246,0.0361010836349112,"ATP10A"
"ENSG00000167080",18.5377621608851,-0.424276583106887,0.156002041347436,-2.71968609796567,0.00653439142855413,0.0361249875184821,"B4GALNT2"
"ENSG00000178199",31.297803505081,-0.452401853066487,0.166355843887317,-2.71948278157831,0.00653840990251982,0.0361384191550209,"ZC3H12D"
"ENSG00000054179",16.719097330191,0.404851356483047,0.148886851027168,2.71918811963571,0.00654423773279706,0.0361618423213645,"ENTPD2"
"ENSG00000177455",12.0768581662865,-0.583912533324958,0.214822930954747,-2.71811082145583,0.0065655843436524,0.0362709862307579,"CD19"
"ENSG00000119203",240.254910865027,0.193121149126433,0.0710702919667294,2.71732595691094,0.00658117580380777,0.0363482910349208,"CPSF3"
"ENSG00000113407",382.942979285698,0.227152009607829,0.0835985432113923,2.71717665023705,0.00658414557150889,0.036355864743481,"TARS"
"ENSG00000136888",525.811174350782,0.261917568865407,0.0964370231969071,2.71594414865563,0.00660870657689234,0.0364826267924367,"ATP6V1G1"
"ENSG00000131236",1094.02293422906,0.257354878339203,0.0947689729397706,2.71560269522771,0.00661552553938652,0.0365114081212829,"CAP1"
"ENSG00000176054",6.82650685832628,-0.536395590623513,0.197563701132738,-2.71505133558478,0.00662654977000246,0.0365633789347249,"RPL23P2"
"ENSG00000142207",1090.73125106371,0.160808460341029,0.0592381377403824,2.71461032495299,0.00663537950024494,0.036603218858494,"URB1"
"ENSG00000225891",21.1915276301867,-0.306747341479683,0.113010356402127,-2.71432947603649,0.00664100805164554,0.0366253848512672,"ENSG00000225891"
"ENSG00000108344",361.468467244367,0.180793217521794,0.0666146750813165,2.71401485184908,0.00664731859811535,0.0366513004110389,"PSMD3"
"ENSG00000160439",185.294171731854,0.252057708119002,0.0928811446591177,2.71376616905484,0.00665231034526176,0.0366699337112539,"RDH13"
"ENSG00000198805",80.9256245973393,0.310834817026491,0.114563839915926,2.71320180306981,0.00666365122655994,0.0367235482182891,"PNP"
"ENSG00000076650",125.85448046765,-0.141483362219608,0.0521516747789119,-2.71292078000184,0.00666930483860472,0.0367405431870644,"GPATCH1"
"ENSG00000115020",941.20194802573,-0.101626230428158,0.0374605338449136,-2.71288793824696,0.00666996582920283,0.0367405431870644,"PIKFYVE"
"ENSG00000110080",204.695053370559,0.281304259843199,0.103725703275698,2.71200147079752,0.00668782960787306,0.0368211078676991,"ST3GAL4"
"ENSG00000132361",559.996389819882,0.234532036468125,0.0864780907167336,2.71203994589052,0.00668705337942997,0.0368211078676991,"CLUH"
"ENSG00000064201",29.3223536706221,-0.333935368417343,0.123151442372891,-2.71158308813159,0.00669627563773958,0.0368540397923346,"TSPAN32"
"ENSG00000224003",28.7323734834584,-0.391277281367211,0.144309047429283,-2.71138427103091,0.00670029258447519,0.0368540397923346,"ENSG00000224003"
"ENSG00000249035",16.0117450391414,-0.438932162994372,0.161875637839824,-2.71153935732254,0.00669715899936708,0.0368540397923346,"ENSG00000249035"
"ENSG00000258399",32.53598532149,-0.382637749119942,0.141121564804899,-2.71140523171593,0.00669986898781948,0.0368540397923346,"MEG8"
"ENSG00000246430",38.7294180285008,-0.465298138999133,0.171641077975987,-2.71087868059317,0.00671051741068685,0.0368924360620405,"LINC00968"
"ENSG00000260860",26.3132183115895,-0.495026019360127,0.182605360028356,-2.71090629148705,0.0067099586589293,0.0368924360620405,"ENSG00000260860"
"ENSG00000272755",13.0783800315204,-0.416589499555704,0.153698793922709,-2.71042790202502,0.00671964557220755,0.0369336923379141,"ENSG00000272755"
"ENSG00000092421",272.742662947196,-0.218483209047756,0.0806121083624849,-2.71030262681273,0.00672218434734059,0.0369387196897595,"SEMA6A"
"ENSG00000061273",709.691244647488,-0.249642772823326,0.092121758533697,-2.70992192069379,0.00672990487069393,0.036972211685764,"HDAC7"
"ENSG00000164733",3644.2494455702,0.229408352233066,0.0846691239376041,2.70946883071715,0.00673910368795069,0.0370138068772641,"CTSB"
"ENSG00000114796",1082.70846934093,-0.154040519512917,0.0568735420104129,-2.70847417037459,0.00675933733527719,0.0371159749767128,"KLHL24"
"ENSG00000120278",328.506357926569,0.254605234247301,0.0940123516741841,2.70821046078795,0.00676471093521585,0.0371202035127006,"PLEKHG1"
"ENSG00000164946",180.02797214021,-0.380931442629641,0.140658736870963,-2.70819610003394,0.00676500367394231,0.0371202035127006,"FREM1"
"ENSG00000196275",149.732750823902,-0.202608089967328,0.0748094714749032,-2.70832136590215,0.00676245055840325,0.0371202035127006,"GTF2IRD2"
"ENSG00000197977",10.4071972953193,-0.50240032313086,0.185525979735912,-2.70797827800723,0.00676944529266107,0.0371330525536653,"ELOVL2"
"ENSG00000269662",10.8232670789187,0.466837025181778,0.172396831237428,2.70792114814942,0.00677061066391357,0.0371330525536653,"ENSG00000269662"
"ENSG00000168994",163.89112495661,-0.172751708132699,0.0638009202626789,-2.70766796813356,0.00677577736160769,0.0371434756115703,"PXDC1"
"ENSG00000234899",30.4304148059204,-0.473480807575818,0.17486455295151,-2.70770032910624,0.00677511676699882,0.0371434756115703,"SOX9-AS1"
"ENSG00000101868",331.2750498845,-0.138668542557624,0.0512165593710196,-2.70749429990193,0.00677932349427794,0.0371539598924958,"POLA1"
"ENSG00000085563",164.164454965941,-0.368861625673874,0.136252009890184,-2.70720135410235,0.00678530893604903,0.0371716331959234,"ABCB1"
"ENSG00000122863",269.037039361405,-0.250814786184744,0.0926494818699618,-2.70713641482394,0.00678663641234652,0.0371716331959234,"CHST3"
"ENSG00000250397",23.6979810279448,-0.423948039375548,0.156606175876978,-2.707096556068,0.00678745131299112,0.0371716331959234,"ENSG00000250397"
"ENSG00000092964",638.018619319128,-0.337698383710008,0.124763583884394,-2.70670634167515,0.00679543377809395,0.0371946705307151,"DPYSL2"
"ENSG00000137207",383.06620783981,0.189641452939469,0.0700637822169289,2.7066973397512,0.00679561802649002,0.0371946705307151,"YIPF3"
"ENSG00000138615",28.4760444417662,-0.363376116464594,0.134253030549886,-2.70665112717563,0.0067965639608535,0.0371946705307151,"CILP"
"ENSG00000236202",6.47809430234559,0.530293233316945,0.195995952166513,2.70563359832259,0.00681742196882995,0.0372998424967689,"GRM7-AS1"
"ENSG00000228409",128.71751977732,-0.21650324107843,0.0800299808133144,-2.70527668354021,0.00682475186953608,0.0373309659742012,"CCT6P1"
"ENSG00000109072",12.066833201064,-0.390989433266642,0.144538360811613,-2.70509109880003,0.00682856599084162,0.0373428480153166,"VTN"
"ENSG00000230482",8.27540351243177,-0.493538149404353,0.182461647921412,-2.70488705449446,0.00683276170204012,0.0373568106132693,"ATP5G2P3"
"ENSG00000117395",190.57735394401,0.224400790759503,0.0829739874564578,2.70447157764066,0.00684131220833764,0.0373945697828482,"EBNA1BP2"
"ENSG00000166105",67.9387726178715,-0.315857416739278,0.116799846687963,-2.70426225458247,0.00684562371424652,0.0374053425843917,"GLB1L3"
"ENSG00000184489",129.985863456238,-0.412871626353682,0.152677002693322,-2.70421621508385,0.0068465723346299,0.0374053425843917,"PTP4A3"
